ticker,31DaysAgo_price,30DaysAgo_price,29DaysAgo_price,28DaysAgo_price,27DaysAgo_price,26DaysAgo_price,25DaysAgo_price,24DaysAgo_price,23DaysAgo_price,22DaysAgo_price,21DaysAgo_price,20DaysAgo_price,19DaysAgo_price,18DaysAgo_price,17DaysAgo_price,16DaysAgo_price,15DaysAgo_price,14DaysAgo_price,13DaysAgo_price,12DaysAgo_price,11DaysAgo_price,10DaysAgo_price,9DaysAgo_price,8DaysAgo_price,7DaysAgo_price,6DaysAgo_price,5DaysAgo_price,4DaysAgo_price,3DaysAgo_price,2DaysAgo_price,1DaysAgo_price,Today_price,Day_move,Week_move,Month_move
QTIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.222,2.22,2.2,2.25,3.24,0.9900000000000002,0.0,0.0
QTIWW,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.1175,0.115,0.115,0.15,0.03499999999999999,0.0,0.0
REED,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,1.06,1.06,1.06,1.19,0.1299999999999999,0.0,0.0
REEMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.025,1.06,1.06,1.34,1.19,-0.15000000000000013,0.0,0.0
RMSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032,0.00294,0.00294,0.003,0.0028,-0.0002000000000000001,0.0,0.0
RNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.2139,0.2101,0.19,0.167,-0.022999999999999993,0.0,0.0
RYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.235,0.235,0.22,0.208,-0.01200000000000001,0.0,0.0
SBIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02575,0.0206,0.0292,0.0,0.0,0.0,0.0,0.0
SCND,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,0.77,0.8,0.7,0.0,-0.7,0.0,0.0
SCPX,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.0105,0.0105,0.011,0.0,-0.011,0.0,0.0
SIGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,2.1,3.0,0.8999999999999999,0.0,0.0
SING,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,0.0003,0.0004,0.0003,0.001,0.0007000000000000001,0.0,0.0
SMFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025,0.0037,0.0037,0.0037,0.0009,-0.0028000000000000004,0.0,0.0
SNAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,0.05,0.06,0.0,-0.06,0.0,0.0
SNTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05,5.25,5.25,5.36,5.69,0.33000000000000007,0.0,0.0
SPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.1,0.1,0.9,0.8,0.0,0.0
SYRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0901,0.09995,0.0845,0.06505,-0.01945000000000001,0.0,0.0
TBLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00575,0.0002,0.0002,0.0522,0.052,0.0,0.0
TESI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0536,0.0,0.0,0.0,0.0,0.0
TGNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0376,0.04,0.04,0.0352,-0.004799999999999999,0.0,0.0
TMGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.05225,0.0735,0.065,0.05075,-0.014249999999999999,0.0,0.0
TPTW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
TRAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,0.0,0.0,0.0
TSOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-06,1e-06,1e-06,0.0,-1e-06,0.0,0.0
TTOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.0222,0.012,-0.0102,0.0,0.0
VBIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21,3.3754,3.35,3.344,3.75,0.40600000000000014,0.0,0.0
VHAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00035,0.0004,0.0004,0.0003,0.0002,-9.999999999999996e-05,0.0,0.0
VNUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005,0.0005,0.0006,0.0005,0.00025,-0.00025,0.0,0.0
VRPX,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.0,0.0,0.021,0.021,0.0,0.0,0.0
WINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09085,0.0961,0.11536,0.18,0.1052,-0.07479999999999999,0.0,0.0
WNDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.65,0.65,0.71,0.55,-0.15999999999999992,0.0,0.0
XCRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0165,0.0,0.0165,0.01647,0.0,-0.01647,0.0,0.0
ZCAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301475,0.3,0.28,0.27,0.2353,-0.03470000000000001,0.0,0.0
ZCARW,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.0,0.0,0.005,0.0,-0.005,0.0,0.0
ZEOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,1.53,1.57,1.59,1.99,0.3999999999999999,0.0,0.0
ZPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.08,0.08,0.091,0.125,0.034,0.0,0.0
ZPTAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0025,0.0,0.0,0.0
ZVSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1659,0.15,0.16795,0.1365,0.16,0.023499999999999993,0.0,0.0
MENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,54.0,49.51,55.02,60.5,5.479999999999997,0.0,0.0
TWNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2435,4.2435,4.24,3.6402,3.9404,0.3001999999999998,0.0,0.0
FVNNU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,1.22,1.2277,0.7956,1.82,1.0244,0.0,0.0
GIGGW,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.39,1.2415,0.9,1.05,0.15000000000000002,0.0,0.0
TDTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.93,0.9154,0.8527,0.7953,-0.05740000000000001,0.0,0.0
MOBX,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9561,0.945,0.913,0.85,0.8262,-0.023799999999999932,0.0,0.0
MSAIW,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0348,0.0348,0.0348,0.0419,0.06,0.018099999999999998,0.0,0.0
BAYAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZKH,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,2.93,3.015,2.85,3.03,0.17999999999999972,0.0,0.0
BNZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8397,3.825,3.87,3.26,2.305,-0.9549999999999996,0.0,0.0
INHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,1.2899,1.29,1.14,1.085,-0.05499999999999994,0.0,0.0
ECDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8509,3.82,3.795,2.89,2.555,-0.33499999999999996,0.0,0.0
ASFH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.78,0.78,0.0,0.0,0.0
BRQL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.73,0.67,0.5701,-0.09989999999999999,0.0,0.0
HGASW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038,0.0038,0.00226,0.0,-0.00226,0.0,0.0
POM,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63,4.66,4.05,4.23,4.5,0.2699999999999996,0.0,0.0
SNNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,11.9,11.9,11.75,10.01,-1.7400000000000002,0.0,0.0
STAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0
TTRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.2,7.0,6.88,5.05,-1.83,0.0,0.0
TYFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,46.27,0.0,-46.27,0.0,0.0
ZIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,13.2,1.1999999999999993,0.0,0.0
AWIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005,0.0005,0.0002,0.0004,0.0002,0.0,0.0
CIPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,0.0002,0.0,-0.0002,0.0,0.0
KDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04,9.04,8.18,-0.8599999999999994,0.0,0.0
TIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11,12.11,12.455,0.34500000000000064,0.0,0.0
ALCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.0,0.0,0.0
ALH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4533,24.4533,26.515,2.061700000000002,0.0,0.0
CBCY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,648.0,0.0,0.0,0.0
CRWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
DROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.03,0.0,-0.03,0.0,0.0
EAWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-06,1e-06,0.0001,9.900000000000001e-05,0.0,0.0
ENDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0001,0.0,-0.0001,0.0,0.0
HFUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
IRME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
KENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.37,0.0,0.0,0.0
LFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77,3.77,3.05,-0.7200000000000002,0.0,0.0
PXED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,35.0,37.97,2.969999999999999,0.0,0.0
PXMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0001,0.0,-0.0001,0.0,0.0
RIBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0001,0.0,0.0,0.0
YDDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,5.75,5.15,-0.5999999999999996,0.0,0.0
ZIVOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
ACCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.9789,0.07889999999999997,0.0,0.0
AGCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,4.52,0.0,0.0,0.0
AHMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44,4.4317,-0.008300000000000196,0.0,0.0
ALISU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9802,9.9802,0.0,0.0,0.0
BGIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92,4.96,0.040000000000000036,0.0,0.0
CDIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,0.0,0.0,0.0
CNXXW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.011,0.0,0.0,0.0
HAVAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.985,9.985,0.0,0.0,0.0
HYEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
IVHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
LAFAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.995,-0.005000000000000782,0.0,0.0
MCTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6499,7.59,-0.05989999999999984,0.0,0.0
MMTXU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0,0.0,0.0
NPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82,4.95,0.1299999999999999,0.0,0.0
OWLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.65,10.54,-0.11000000000000121,0.0,0.0
RPGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,1.18,0.0,0.0,0.0
SEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,9.715,-0.1850000000000005,0.0,0.0
SLGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.32,5.32,0.0,0.0,0.0
SPEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,0.0002,0.0,0.0,0.0
SPEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.04,0.0,0.0,0.0
SSHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.12,0.0,0.0,0.0
TCGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.525,4.55,0.024999999999999467,0.0,0.0
